id,clave,variante,descripcion,informacion,disponible,marca,categoria,existencias,precioant,precio,destacado,orden_prod,orden_cat,createdat
329,11881,A67,Espátula  Acero Inoxidable Truper |12.in,"Fabricadas en acero inoxidable.Mangos comfort grip de doble inyección
Casquillo metálico para golpear clavos

Medida: 12"" ",1 día hábil,Truper,Herramientas,5,,$179.00,FALSE,0,0,2026-06-01 17:24:31.207427
331,101060,A69,Esquinero Metálico Galvanizado |3.00 x 3.05 Mts C-26,"Esquinero Metálico Galvanizado ideal para tratar esquinas en paneles de yeso y cemento en interiores o exteriores.

Medidas: 3.0 Cms Ancho x 3.05 Mts Largo
Calibre 26",1 día hábil,Dipemsa,Perfiles galvanizados,26,,$41.92,FALSE,18,0,2026-06-01 17:24:31.207427
347,101120,A74,Georgian 1752 Armstrong |61 x .61 Mts C/16 Piezas,"Plafón Georgian Armstrong  Termoacústico. Es muy fácil de instalar, su textura media y borde regular minimiza el aspecto cuadricular 
Resistente a la suciedad, raspaduras, impacto y pandeo.
Su fibra mineral es resistente al moho y hongos.

Material: Lana Mineral 
Medida: .61 x .61 Mts 
Presentacion: Caja 16 Piezas
Linea: 15/16""",5 a 7 semanas,Armstrong,Plafones y suspension,0,,"$2,792.62",FALSE,2,0,2026-06-01 17:24:31.207427
35,101038,A7,Aislhogar R8 Owens Corning |R8 2 1/2 .61 x 15.24 Mts,"Aislamiento termoacústico fabricado con fibra de vidrio de baja densidad, aglutinada con resina fenólica de fraguado térmico, presentado en rollos de color rosa sin recubrimiento de papel kraft.

Medida: .61  Ancho x 15.24 Metros Largo
Espesor: 2 1/2"" ",1 a 2 días hábiles,Owens corning,Aislantes,60,,$694.68,FALSE,0,0,2026-06-01 17:24:31.207427
363,970099,A76,Hidrofugante  Cempanel |19 lt,Acabado natural Cempanel. Cubeta de 19 lt.,3 a 4 días hábiles,Cempanel,Cempanel,0,,"$7,237.60",FALSE,0,0,2026-06-01 17:24:31.207427
414,101015,B1,Panel de Cemento Permabase  Panel Rey |1/2.in 1.22 x 2.44 Mts,"Panel de Cemento Permabase Panel Rey ideal para Fachadas y Muros Exteriores.
Uso: Exterior
Espesor:  1/2"" (12.7mm) 
Medida: 1.22 x 2.44 Mts ",1 día hábil,Panel Rey,Tablaroca y durock,,,$790.12,TRUE,0,0,2026-06-01 17:24:31.207427
416,101407,68A,Tablaroca FR RF X  Panel Rey  |1.22 X 2.44 Mts,"Panel de Yeso Fire Panel Rey ideal para Plafones, Muros Divisorios y Decoraciones.
Uso: Interior en zonas retardantes al fuego.
Espesor:  1/2"" (12.7mm) 
Medida: 1.22 x 2.44 Mts ",1 a 3 días hábiles,Panel Rey,Tablaroca y durock,0,,$246.94,FALSE,0,6,2026-06-01 17:24:31.207427
417,101132,68B," Glass rey  Panel Rey 
| 1/2 .in 1.22 x 2.44 Mts","Panel de Yeso con Fibra de Vidrio Glass Rey Panel Rey ideal para Fachadas y Muros Exteriores.
Uso: Exterior
Espesor:  1/2"" (12.7mm) 
Medida: 1.22 x 2.44 Mts ",1 a 2  días hábiles,Panel Rey,Tablaroca y durock,,,$811.44,FALSE,5,0,2026-06-01 17:24:31.207427
418,101012,68C,Tablaroca Guard Rey Panel Rey  |1/2.in 1.22 x 2.44 Mts,"Panel de Yeso Guard Rey Panel Rey ideal para Plafones, Muros Divisorios y Decoraciones.
Uso: Interior en zonas de Humedad o Moho.
Espesor:  1/2"" (12.7mm) 
Medida: 1.22 x 2.44 Mts ",1 dia habil,Panel Rey,Tablaroca y durock,,,$260.10,TRUE,0,0,2026-06-01 17:24:31.207427
421,101221,68F,Tablaroca Securock USG|1/2.in 1.22 x 2.44 Mts," Panel de Fibra de Vidrio Securock USG ideal para muros y fachadas en exteriores.

Medida:1.22 x 2.44 Mts
Espesor:1/2""
Uso: Exterior",1 a 2 días hábiles,Usg,Tablaroca y durock,0,,$977.56,FALSE,0,0,2026-06-01 17:24:31.207427
433,970214,B4,Pasta para Floteado Cempanel |30 Kg,"Es una pasta especial diseñada para el tratamiento de superficies en placas de CEMPANEL® ESTÁNDAR en aplicaciones de muros, fachadas y plafones; de fácil aplicación y manejabilidad para nivelar o uniformizar la superficie después del tratamiento de juntas.",3 a 4 días hábiles,Cempanel,Cempanel,0,,"$1,858.27",FALSE,1,1,2026-06-01 17:24:31.207427
439,JS2025,73,Perno Roscado Gram Bel |JS-2025 3/4.in,"El Perno Roscado es ideal para trabajar en superficies de concreto. Es compatible con los modelos de herramientas: GB-100, GB-100S y GB-350A.

Medida: 1 1/4""
Uso:Concreto 
Presentacion: Caja con 100 Piezas ",1 día hábil,Gram bel,Sistemas de fijacion convencional.,0,,$183,FALSE,9,8,2026-06-01 17:24:31.207427
446,540,74,Pistola de Fijacion  Gram Bel  GB-100|GB-100,"La herramienta GB-100 es una herramienta versátil y económica con la cual se podrán realizar trabajos de potencia liviana. Con la GB-100 se puede trabajar tanto en concreto como acero la cual la hace la herramienta confiable que brinda eficiencia en su trabajo.

Cañon: 8 mm 
Cartucho: Individual c22",1 a 2 días hábiles,Gram bel,Sistemas de fijacion convencional.,0,,"$1,428.73",TRUE,1,2,2026-06-01 17:24:31.207427
452,101077,B12,Plafon Cortega 704 Armstrong |.61 x .61 Mts C/16 Piezas,"Está fabricado con fibra mineral y cuenta con propiedades acústicas y de aislamiento. Es muy fácil de instalar, su textura media y borde regular minimiza el aspecto cuadricular 
Panel texturizado no direccional con detalle de borde regular.
Resistente a la suciedad, raspaduras, impacto y pandeo.
Su fibra mineral es resistente al moho y hongos.
Tiene propiedades de aislamiento y resistencia al fuego.
Excelente absorción y reducción del sonido..",1 día hábil,Armstrong,Plafones y suspension,,,"$1,817.44",TRUE,8,0,2026-06-01 17:24:31.207427
453,PTFF2,75A,Plafón  Tipo Fissured Dipemsa |.61 x .61 Mts,"Plafon Termoacustico Importado Lana Mineral .61 x .61 Mts 

Marca:Dipemsa 
Caja con 10 piezas 
Medidas: .61 x .61 Mts  
Peso: 15 kg/Caja ",1 día hábil,Dipemsa,Plafones y suspension,0,,$997.99,TRUE,0,0,2026-06-01 17:24:31.207427
454,PTGS1,75B,Plafón Tipo Dune Dipemsa |.61 x .61 Mts,"Plafon Termoacustico Importado Lana Mineral .61 x .61 Mts 

Marca:Dipemsa 
Caja con 10 piezas 
Medidas: .61 x .61 Mts  
Peso: 15 kg/Caja ",1 día hábil,Dipemsa,Plafones y suspension,0,,"$1,220.00",TRUE,1,4,2026-06-01 17:24:31.207427
455,PTLS2,75C,Plafón Tipo Liso Dipemsa|.61 x .61 Mts,"Plafon Termoacustico Importado Lana Mineral .61 x .61 Mts 

Marca:Dipemsa 
Caja con 10 piezas 
Medidas: .61 x .61 Mts  
Peso: 15 kg/Caja ",1 día,Dipemsa,Plafones y suspension,0,,"$1,420.00",TRUE,1,0,2026-06-01 17:24:31.207427
456,PTRA1,75D,Plafon Tipo Radar Dipemsa |.61 x .61 Mts,"Plafon Termoacustico Importado Lana Mineral .61 x .61 Mts 

Marca:Dipemsa 
Caja con 10 piezas 
Medidas: .61 x .61 Mts  
Peso: 15 kg/Caja ",1 día hábil,Dipemsa,Plafones y suspension,,,$997.99,FALSE,3,10,2026-06-01 17:24:31.207427
457,101118,B13,Plafon Dune Armstrong |1774   .61 x .61 Mts C/16 Piezas,"Plafón Dune Armstrong 1774 Termoacústico. Es muy fácil de instalar, su textura media y borde regular minimiza el aspecto cuadricular 
Resistente a la suciedad, raspaduras, impacto y pandeo.
Su fibra mineral es resistente al moho y hongos.

Material: Lana Mineral 
Medida: .61 x .61 Mts 
Presentacion: Caja 16 Piezas
Linea: 15/16""",1 a 2 dias habiles,Armstrong,Plafones y suspension,0,,"$3,553.18",FALSE,0,0,2026-06-01 17:24:31.207427
459,101412,B15,Plafon Embozado Glasliner |61 x .61 Mts 2.3 mm (Pieza),"Glasliner® es un laminado plástico elaborado con resina de poliéster y reforzado con fibra de
vidrio. Glasliner® ha sido diseñado especialmente para ofrecer protección y estética en áreas
que requieren máxima resistencia, higiene y facilidad de limpieza. 

Tipo: Embozado
Espesor:2.3 mm 
Medida: .61 x .61 Mts 
Color: Blanco ",1 a 2 días hábiles,Glasliner,Glasliner,0,,$140.13,TRUE,0,0,2026-06-01 17:24:31.207427
466,101076,77,Plafón Fine Fissured Armstrong |1732 .61 x .61 Mts C/16 Piezas,"Plafón Fine Fissured Armstrong 1732 Termoacústico. Es muy fácil de instalar, su textura media y borde regular minimiza el aspecto cuadricular 
Resistente a la suciedad, raspaduras, impacto y pandeo.
Su fibra mineral es resistente al moho y hongos.

Material: Lana Mineral 
Medida: .61 x .61 Mts 
Presentacion: Caja 16 Piezas
Linea: 15/16""",1 a 2 días hábiles.,Armstrong,Plafones y suspension,,,"$1,790.85",FALSE,0,0,2026-06-01 17:24:31.207427
467,101116,77A,Plafón  Fissured Armstrong |705A .61 x .61 Mts C/16 Piezas,"Plafón Fissured Armstrong 705A Termoacústico. Es muy fácil de instalar, su textura media y borde regular minimiza el aspecto cuadricular 
Resistente a la suciedad, raspaduras, impacto y pandeo.
Su fibra mineral es resistente al moho y hongos.

Material: Lana Mineral 
Medida: .61 x .61 Mts 
Presentación: Caja 16 Piezas
Linea: 15/16""",1 a 2 días hábiles.,Armstrong,Plafones y suspension,0,,"$2,365.94",FALSE,0,0,2026-06-01 17:24:31.207427
468,101117,77A,Plafón  Fissured Armstrong |755B .61 x 1.22 Mts C/12 Piezas,"Plafón Fissured Armstrong 755B Termoacústico. Es muy fácil de instalar, su textura media y borde regular minimiza el aspecto cuadricular 
Resistente a la suciedad, raspaduras, impacto y pandeo.
Su fibra mineral es resistente al moho y hongos.

Material: Lana Mineral 
Medida: .61 x 1.22 Mts 
Presentación: Caja 12 Piezas
Linea: 15/16""",1 a 2 días hábiles.,Armstrong,Plafones y suspension,0,,"$2,209.35",FALSE,0,0,2026-06-01 17:24:31.207427
483,101209,79,Plafon Radar USG|.61 x.61 Mts C/16 Piezas,"Los paneles acústicos para cielo raso USG Radar™ cuentan con Desempeño, lo que significa que contienen una formulación estándar antimicrobiana de amplio espectro patentada que inhibe y retarda el crecimiento de moho y hongos.

Material: Lana Mineral 
Medida: .61 x .61 Mts 
Presentacion: Caja c/16 Piezas
Linea: 15/16""",1 a 2 días hábiles,Usg,Plafones y suspension,0,,"$3,030.23",FALSE,0,0,2026-06-01 17:24:31.207427
484,101210,79,Plafon Radar USG|61 x 1.22 Mts C/8 Piezas,"Los paneles acústicos para cielo raso USG Radar™ cuentan con Desempeño, lo que significa que contienen una formulación estándar antimicrobiana de amplio espectro patentada que inhibe y retarda el crecimiento de moho y hongos.",1 a 2 días hábiles,Usg,Plafones y suspension,0,,"$2,533.45",TRUE,0,0,2026-06-01 17:24:31.207427
487,101455,81,Plafon Texturey Ibiza Panel Rey|.61 x 1.22 Metros,"Plafon de Yeso Texturey Ibiza Panel Rey con Texturizado en color Blanco.

Uso: Interior 
Medida: .61 x 1.22 Mts 
Grosor: 1/2""",1 a 2 días hábiles,Panel Rey,Plafones y suspension,,,$132.32,FALSE,35,21,2026-06-01 17:24:31.207427
488,101454,81A,Plafon Texturey Standar  Panel Rey |.61 x 1.22 Metros,"Plafon de Yeso Texturey Standar Panel Rey con Texturizado en color Blanco.

Uso: Interior 
Medida: .61 x 1.22 Mts 
Grosor: 1/2""",1 a 2 días hábiles,Panel Rey,Plafones y suspension,,,$132.32,FALSE,2,1,2026-06-01 17:24:31.207427
489,101406,81B,Plafon Texturey Standar Gota Fina  Panel Rey |.61 x 1.22 Metros,"Plafon de Yeso Texturey Standar Gota Fina Panel Rey con Texturizado en color Blanco.

Uso: Interior 
Medida: .61 x 1.22 Mts 
Grosor: 1/2""",1 a  2 días hábiles,Panel Rey,Plafones y suspension,,,$132.32,FALSE,2,0,2026-06-01 17:24:31.207427
492,101079,B20,Plafon Ultima 1911 Armstrong |.61 x .61 Mts C/12 Piezas,"Plafón Ultima Armstrong 1911 Termoacústico. Es muy fácil de instalar, su textura media y borde regular minimiza el aspecto cuadricular 
Resistente a la suciedad, raspaduras, impacto y pandeo.
Su fibra mineral es resistente al moho y hongos.

Material: Lana Mineral 
Medida: .61 x .61 Mts 
Presentacion: Caja 16 Piezas
Linea: 15/16""",1 a 2 días hábiles,Armstrong,Plafones y suspension,0,,"$5,288.06",FALSE,18,0,2026-06-01 17:24:31.207427
497,101022,83,Poste Metalico Galvanizado |4.10 x 2.44 Mts C-26,"Poste Metalico Galvanizado 4.10 x 2.44 Mts Calibre 26 ideal para muros en interior o Fachadas.

Medidas: 4.10 Cms Ancho x 2.44 Mts Largo 
Calibre 26 ",1  dia hábil,Dipemsa,Perfiles galvanizados,0,,$64.99,TRUE,18,0,2026-06-01 17:24:31.207427
498,101003,83,Poste Metalico Galvanizado |4.10 x 3.05 Mts C-26,"Poste Metalico Galvanizado 4.10 x 3.05 Mts Calibre 26 ideal para muros en interior o Fachadas.

Medidas: 4.10 Cms Ancho x 3.05 Mts Largo 
Calibre 26 ",1  dia habil,Dipemsa,Perfiles galvanizados,0,,$74.50,FALSE,4,0,2026-06-01 17:24:31.207427
499,101024,83,Poste Metalico Galvanizado |6.35 x 2.44 Mts C-26,"Poste Metalico Galvanizado 6.35 x 2.44 Mts Calibre 26 ideal para muros en interior o Fachadas.

Medidas: 6.35 Cms Ancho x 2.44 Mts Largo 
Calibre 26 ",1 día  hábil,Dipemsa,Perfiles galvanizados,49,,$74.10,FALSE,4,0,2026-06-01 17:24:31.207427
500,101001,83,Poste Metalico Galvanizado |6.35 x 3.05 Mts C-26,"Poste Metalico Galvanizado 6.35 x 3.05 Mts Calibre 26 ideal para muros en interior o Fachadas.

Medidas: 6.35 Cms Ancho x 3.05 Mts Largo 
Calibre 26 ",1 día hábil,Dipemsa,Perfiles galvanizados,3,,$88.20,FALSE,6,0,2026-06-01 17:24:31.207427
501,101051,83,Poste Metalico Galvanizado |9.20 x 2.44 Mts C-26,"Poste Metalico Galvanizado 9.20 x 2.44 Mts Calibre 26 ideal para muros en interior o Fachadas.

Medidas: 9.20 Cms Ancho x 2.44 Mts Largo 
Calibre 26 ",1 a 2 días hábiles,Dipemsa,Perfiles galvanizados,255,,$106.49,FALSE,18,0,2026-06-01 17:24:31.207427
502,101052,83,Poste Metalico Galvanizado |9.20 x 3.05 Mts C-26,"Poste Metalico Galvanizado 9.20 x 3.05 Mts Calibre 26 ideal para muros en interior o Fachadas.

Medidas: 9.20 Cms Ancho x 3.05 Mts Largo 
Calibre 26 ",1  dia  hábil,Dipemsa,Perfiles galvanizados,0,,$121.86,FALSE,4,0,2026-06-01 17:24:31.207427
503,101053,83,Poste Metalico Galvanizado |15.24 x 3.05 Mts  C-26,"Poste Metalico Galvanizado 15.24 x 3.05 Mts Calibre 26 ideal para muros en interior o Fachadas.

Medidas: 15.24 Cms Ancho x 3.05 Mts Largo 
Calibre 26 ",1 día  hábil,Dipemsa,Perfiles galvanizados,62,,$175.93,FALSE,4,0,2026-06-01 17:24:31.207427
504,101006,83,Poste Metalico Galvanizado |4.10 x 3.05 Mts C-20,"Poste Metalico Galvanizado 4.10 x 3.05 Mts Calibre 20 ideal para muros en interior o Fachadas.

Medidas: 4.10 Cms Ancho x 3.05 Mts Largo 
Calibre Estructural 20",1 día  hábil,Dipemsa,Perfiles galvanizados,0,,$152.66,FALSE,4,0,2026-06-01 17:24:31.207427
505,101054,83,Poste Metalico Galvanizado |6.35 x 2.44 Mts C-20,"Poste Metalico Galvanizado 6.35 x 2.44 Mts Calibre 20 ideal para muros en interior o Fachadas.

Medidas: 6.35 Cms Ancho x 2.44 Mts Largo 
Calibre 20 ",1 día  hábil,Dipemsa,Perfiles galvanizados,132,,$153.90,FALSE,0,0,2026-06-01 17:24:31.207427
506,101055,83,Poste Metalico Galvanizado |6.35 x 3.05 Mts C-20,"Poste Metalico Galvanizado 6.35 x 3.05 Mts Calibre 20 ideal para muros en interior o Fachadas.

Medidas: 6.35 Cms Ancho x 3.05 Mts Largo 
Calibre 20",1  día habil,Dipemsa,Perfiles galvanizados,0,,$179.00,FALSE,0,7,2026-06-01 17:24:31.207427
507,101056,83,Poste Metalico Galvanizado |9.20 x 2.44 Mts C-20,"Poste Metalico Galvanizado 9.20 x 2.44 Mts Calibre 20 ideal para muros en interior o Fachadas.

Medidas: 9.20 Cms Ancho x 2.44 Mts Largo 
Calibre 20",1 dia habil,Dipemsa,Perfiles galvanizados,0,,$199.37,FALSE,0,0,2026-06-01 17:24:31.207427
508,101011,83,Poste Metalico Galvanizado |9.20 x 3.05 Mts C-20,"Poste Metalico Galvanizado 9.20 x 3.05 Mts Calibre 20 ideal para muros en interior o Fachadas.

Medidas: 9.20 Cms Ancho x 3.05 Mts Largo 
Calibre 20",1 dia habil,Dipemsa,Perfiles galvanizados,0,,$239.63,FALSE,0,0,2026-06-01 17:24:31.207427
511,12717,B24,Punta con Tope Truper |Truper,"Punta con Tope Truper ideal para atornilladores que no cuentan con capuchon.

",1 día hábil,Truper,Herramientas,20,,$72.00,FALSE,0,0,2026-06-01 17:24:31.207427
515,RMPR,87,Ready Mix  Panel Rey |25Kg Panel Rey,"Ready Mix Panel Rey ideal para relleno y resane de juntas en tableros de yeso.

Uso:Interior

Rendimiento Aprox : 1.7 mts2/Kg ",1 día,Panel Rey,Compuestos y cintas,100,,$346.99,FALSE,0,45,2026-06-01 17:24:31.207427
516,101014,87,Ready Mix  Panel Rey |28 Kg Panel Rey,"Ready Mix Panel Rey ideal para relleno y resane de juntas en tableros de yeso.

Uso:Interior

Rendimiento Aprox : 1.7 mts2/Kg ",1 día,Panel Rey,Compuestos y cintas,100,,$574.99,FALSE,0,0,2026-06-01 17:24:31.207427
517,101013,87,Ready Mix  Panel Rey |5 Kg Panel Rey,"Ready Mix Panel Rey ideal para relleno y resane de juntas en tableros de yeso.

Uso:Interior

Rendimiento Aprox : 1.7 mts2/Kg ",1 día,Panel Rey,Compuestos y cintas,100,,$155.23,TRUE,0,0,2026-06-01 17:24:31.207427
518,RM6PR,87,Ready Mix  Panel Rey |6 Kg Panel Rey,"Ready Mix Panel Rey ideal para relleno y resane de juntas en tableros de yeso.

Uso:Interior

Rendimiento Aprox : 1.7 mts2/Kg ",1 día,Panel Rey,Compuestos y cintas,100,,$213.37,FALSE,0,0,2026-06-01 17:24:31.207427
519,101009,88,Reborde J Galvanizado| 3.05 Mts C-26,"Reborde J c26 Ideal para Plafones y Muros Interiores y Exteriores.

Medida: 1/2"" 3.05 Mts Largo 
Calibre 26",1 dia Habil,Dipemsa,Perfiles galvanizados,45,,$38.00,FALSE,0,44,2026-06-01 17:24:31.207427
619,982801,B31,Sellador Hibrido Salchicha Cempanel |600 Ml,"Sellador Hibrido para juntas color gris concreto.

Empaque: Salchicha 600 Ml
Color: Gris Concreto
Rendimiento: 14 mts Lineales ",1 a 2 días hábiles,Cempanel,Cempanel,,,$714.12,FALSE,0,46,2026-06-01 17:24:31.207427
624,101220,B36,Tablaroca  Anti Moho USG |1/2.in  1.22 x 2.44 mts,"  Tablaroca Anti Moho USG ideal para muros y plafones interiores con exposición a la humedad o al Moho. 

Medida:1.22 x 2.44 Mts
Espesor:1/2""
Uso: Interior ",1 a 2 días hábiles.,Usg,Tablaroca y durock,0,,$369.49,FALSE,0,47,2026-06-01 17:24:31.207427
675,101025,B44,Taquete de Madera |1/4 100 piezas,"Taquete de Madera Liso.

Presentación 100 Piezas
Medidas: 1/4"" ",1 día hábil,Dipemsa,Tornilleria,244,,$22.00,FALSE,4,29,2026-06-01 17:24:31.207427
676,101091,B45,Taquete de Plástico | 1/4 100 piezas,"Taquete Industrial de Plastico.

Presentación 100 Piezas
Medidas: 1/4"" ",1 día hábil,Dipemsa,Tornilleria,24,,$26.00,FALSE,0,43,2026-06-01 17:24:31.207427
677,101393,B46,Taquete de Plastico para Tablaroca|1/4 100 piezas,,1 día hábil,Dipemsa,Tornilleria,226,,$4.00,FALSE,0,42,2026-06-01 17:24:31.207427
690,345678,B48,Tee Principal Quick Lock  Riho|3.66 Mts Pieza,"Los perfiles QUICK-LOCK® son fabricados con lámina galvanizada por inmersión G-90 en la parte del
cuerpo, y recubiertos con una cinta de aluminio esmaltado en la vista para asegurar la resistencia a la corrosión
de los perfles.

Medida: 3,66 Mts 
Linea: 15/16""
Color: Blanco ",8 a 12 días hábiles pedido minimo 40 Piezas,Riho,Suspension,0,,$176.73,FALSE,0,41,2026-06-01 17:24:31.207427
694,101121,104,"Tee Principal Donn Usg 15/16"" 3.66 Mts |Pieza","Este sistema es económico, simple y versátil, permitiendo el máximo acceso. El sistema de suspensión acústico DONN® DX®/DXL™ es resistente a la oxidación y ofrece capacidades de soporte de carga adecuadas para los paneles acústicos, luminarias y elementos de distribución de aire. Este sistema se puede utilizar en aplicaciones de uso general y contra incendios.

Medidas: 3.66 Mts Largo 
Color: Blanco ",1 a 2 dias habiles,Usg,Suspension,,,$464.36,FALSE,0,33,2026-06-01 17:24:31.207427
701,972836,107,Tee Secundaria Quick Lock Riho |.61 Mts Pieza,"Los perfiles QUICK-LOCK® son fabricados con lámina galvanizada por inmersión G-90 en la parte del
cuerpo, y recubiertos con una cinta de aluminio esmaltado en la vista para asegurar la resistencia a la corrosión
de los perfles.

Medida: .61 Mts 
Linea: 15/16""
Color: Blanco ",8 a 12 dias habiles pedido minimo 80 Piezas,Riho,Suspension,0,,$24.43,FALSE,0,34,2026-06-01 17:24:31.207427
702,985347,107,Tee Secundaria Quick Lock Riho |1.22 Mts Pieza,"Los perfiles QUICK-LOCK® son fabricados con lámina galvanizada por inmersión G-90 en la parte del
cuerpo, y recubiertos con una cinta de aluminio esmaltado en la vista para asegurar la resistencia a la corrosión
de los perfles.

Medida: 1.22 Mts 
Linea: 15/16""
Color: Blanco ",8 a 12 dias habiles pedido minimo 60 Piezas,Riho,Suspension,0,,$55.59,FALSE,0,35,2026-06-01 17:24:31.207427
708,101122,109,"Tee Secundaria  Donn 15/16""  USG|.61 Mts Blanca Pieza","Este sistema es económico, simple y versátil, permitiendo el máximo acceso. El sistema de suspensión acústico DONN® DX®/DXL™ es resistente a la oxidación y ofrece capacidades de soporte de carga adecuadas para los paneles acústicos, luminarias y elementos de distribución de aire. Este sistema se puede utilizar en aplicaciones de uso general y contra incendios.

Medidas: .61 Mts Largo 
Color: Blanco ",1 a 2 dias habiles,Usg,Suspension,,,$67.31,FALSE,18,36,2026-06-01 17:24:31.207427
710,101123,109,"Tee Secundaria  Donn 15/16""  USG|1.22 Mts Blanca Pieza","Este sistema es económico, simple y versátil, permitiendo el máximo acceso. El sistema de suspensión acústico DONN® DX®/DXL™ es resistente a la oxidación y ofrece capacidades de soporte de carga adecuadas para los paneles acústicos, luminarias y elementos de distribución de aire. Este sistema se puede utilizar en aplicaciones de uso general y contra incendios.

Medidas: 1.22 Mts Largo 
Color: Blanco ",1 a 2 dias habiles,Usg,Suspension,,,$134.62,FALSE,0,37,2026-06-01 17:24:31.207427
72,101111,12,Alambre Galvanizado|Cal 12,"Alambre Galvanizado calibre 12 ideal para amarrar o colgantear.

Presentacion: Rollo de 1 Kg ",1 dia habil,Dipemsa,Perfiles galvanizados,1,,$58.23,FALSE,0,38,2026-06-01 17:24:31.207427
73,101031,12,Alambre Galvanizado|Cal 14,"Alambre Galvanizado calibre 14 ideal para amarrar o colgantear.

Presentacion: Rollo de 1 Kg ",1 día hábil,Dipemsa,Perfiles galvanizados,23,,$59.61,FALSE,0,39,2026-06-01 17:24:31.207427
74,101110,12,Alambre Galvanizado|Cal 16,"Alambre Galvanizado calibre 16 ideal para amarrar o colgantear.

Presentacion: Rollo de 1 Kg ",1 día hábil,Dipemsa,Perfiles galvanizados,20,,$61.92,FALSE,0,40,2026-06-01 17:24:31.207427
75,101032,12,Alambre Galvanizado|Cal 18,"Alambre Galvanizado calibre 18 ideal para amarrar o colgantear.

Presentacion: Rollo de 1 Kg ",1 día hábil,Dipemsa,Perfiles galvanizados,19,,$67.23,FALSE,0,51,2026-06-01 17:24:31.207427
765,984171,B52,Tinta Cempanel |19 Lt,Tinta Cempanel ideal para uso en exterior para pintar todo tipo de tableros de fibrocemento.,3 a 4 días hábiles,Cempanel,Cempanel,0,,"$4,268.60",FALSE,3,28,2026-06-01 17:24:31.207427
77,496-1395,A11,"Angulo con Clavo 1 1/4""  Gram Bel |  1 1/4.in  ","El angulo con clavo es ideal para trabajar en superficies de concreto. Es compatible con los modelos de herramientas: GB-100, GB-100S y GB-350A.

Medida: 1 1/4""
Uso:Concreto 
Presentacion: Caja con 100 Piezas ",1 día,Gram bel,Sistemas de fijacion convencional.,,,$226,FALSE,0,32,2026-06-01 17:24:31.207427
771,101019,118,"Tornillo 6 x 1"" cuerda fina |100 piezas ","Tornillo 6 x 1"" S1 Cabeza plana cuerda fina ideal para fijar paneles de yeso.

Presentacion: 100 Piezas 
Medidas: 6 mm cabeza x 1"" Largo",1 día hábil,Dipemsa,Tornilleria,7,,$31.00,FALSE,0,50,2026-06-01 17:24:31.207427
772,101240,118,"Tornillo 6 x 1"" cuerda fina |1000 piezas","Tornillo 6 x 1"" S1 Cabeza plana cuerda fina ideal para fijar paneles de yeso.

Presentacion: 1,000 Piezas
Medidas: 6 mm cabeza x 1"" Largo",1 día hábil,Dipemsa,Tornilleria,76,,$193.62,FALSE,2,27,2026-06-01 17:24:31.207427
773,101241,118,"Tornillo 6 x 1"" cuerda fina |10,000 piezas","Tornillo 6 x 1"" S1 Cabeza plana cuerda fina ideal para fijar paneles de yeso.

Presentacion: 10,000 Piezas
Medidas: 6 mm cabeza x 1"" Largo",1 día hábil,Dipemsa,Tornilleria,3,,$1659.60,FALSE,0,49,2026-06-01 17:24:31.207427
774,101069,119,"Tornillo 8 X 1 1/4"" Punta de Broca |100 piezas","Tornillo 8 x 1 1/4""  Cabeza plana punta de broca ideal para fijar paneles de cemento o yeso en exterior.

Presentacion: 100 Piezas
Medidas: 8 mm cabeza x 1 1/4"" Largo",1 día hábil,Dipemsa,Tornilleria,38,,$77.00,FALSE,0,31,2026-06-01 17:24:31.207427
775,101244,119,"Tornillo 8 X 1 1/4"" Punta de Broca |500 piezas ","Tornillo 8 x 1 1/4""  Cabeza plana punta de broca ideal para fijar paneles de cemento o yeso en exterior.

Presentacion: 500 Piezas
Medidas: 8 mm cabeza x 1 1/4"" Largo",1 día hábil,Dipemsa,Tornilleria,2,,$297.92,FALSE,0,48,2026-06-01 17:24:31.207427
776,101245,119,"Tornillo 8 X 1 1/4"" Punta de Broca |5000 piezas","Tornillo 8 x 1 1/4""  Cabeza plana punta de broca ideal para fijar paneles de cemento o yeso en exterior.

Presentacion: 5,000 Piezas
Medidas: 8 mm cabeza x 1 1/4"" Largo",1 día hábil,Dipemsa,Tornilleria,2,,"$2,553.60",FALSE,0,52,2026-06-01 17:24:31.207427
777,101017,120,"Tornillo 8 X 1/2"" Punta de Broca |100 piezas ","Tornillo 8 x 1/2"" Tek Cabeza plana punta de broca ideal para unir metales.

Presentacion: 100 Piezas
Medidas: 8 mm cabeza x 1/2"" Largo",1 día hábil,Dipemsa,Tornilleria,30,,$37.00,FALSE,0,53,2026-06-01 17:24:31.207427
778,101242,120,"Tornillo 8 X 1/2"" Punta de Broca |1000 piezas","Tornillo 8 x 1/2"" Tek Cabeza plana punta de broca ideal para unir metales.

Presentacion: 1,000 Piezas
Medidas: 8 mm cabeza x 1/2"" Largo",1 día hábil,Dipemsa,Tornilleria,3,,$288.82,FALSE,8,8,2026-06-01 17:24:31.207427
